嚴重程度,時,分,區,天候,光線,道路類別,速限,道路型態,事故位置,路面狀態,路面缺陷,障礙物,視距,號誌種類,事故類型及型態,主要肇因,受傷程度,主要傷處,保護裝備,車輛用途,當事者行動狀態,駕駛資格情形,飲酒情形,車輛撞擊部位最初,肇事因素個別,肇事因素主要,職業
0,15,15,清水區,8,1,5,50,14,9,5,4,5,7,4,11,26,2,9,1,7,9,1,2,11,26,26,5
0,15,25,北屯區,8,1,5,60,4,1,5,4,5,7,1,13,16,2,7,1,7,9,1,2,1,16,16,5
0,15,26,霧峰區,8,1,5,30,14,9,5,4,5,7,4,18,42,2,9,3,7,9,8,11,16,42,42,12
0,15,28,南屯區,8,1,5,50,4,1,5,4,5,7,2,12,26,3,10,1,7,9,1,2,14,26,26,18
1,15,35,清水區,8,1,5,50,5,1,5,4,5,7,1,16,6,2,9,1,7,5,1,2,12,6,6,22
1,15,43,南屯區,8,1,5,50,14,7,5,4,5,7,4,16,19,2,7,1,7,1,1,2,8,19,19,22
0,15,45,大甲區,8,1,5,50,14,9,5,4,5,7,4,2,23,3,10,1,7,9,1,2,11,23,23,22
0,15,50,南屯區,8,1,5,50,14,9,5,4,5,7,4,13,23,2,8,1,7,9,1,2,11,23,23,22
0,16,7,大甲區,8,1,5,50,3,2,5,4,5,7,3,12,19,3,10,1,7,1,1,2,8,19,19,21
1,16,14,北屯區,8,1,5,50,14,9,5,4,5,7,4,16,10,3,10,1,7,11,1,2,5,10,10,5
0,16,28,北區,8,1,5,50,4,1,5,4,5,7,1,16,6,3,10,1,7,5,1,2,6,6,6,5
0,16,30,大里區,8,1,5,50,3,1,5,4,5,7,3,12,27,3,10,1,7,6,1,2,2,27,27,22
1,16,31,南屯區,8,1,5,50,14,9,5,4,5,7,4,16,7,2,9,1,7,8,5,2,12,7,7,22
0,16,48,南屯區,8,1,5,40,4,2,5,4,5,7,2,13,23,3,10,1,7,9,1,2,1,23,23,22
0,16,56,霧峰區,8,1,5,50,5,1,5,4,5,7,3,16,8,3,10,3,7,5,8,2,16,8,8,21
1,17,28,沙鹿區,8,1,5,50,3,1,5,4,5,7,4,13,42,2,8,1,7,15,1,2,13,42,42,20
1,18,20,霧峰區,8,3,5,40,3,1,5,4,5,7,3,16,10,3,10,1,7,11,1,2,4,10,10,5
0,18,30,東區,7,3,5,50,4,2,5,4,5,7,1,18,23,2,9,1,7,9,1,2,14,23,23,22
1,18,45,中區,8,3,5,50,4,1,5,4,5,7,2,16,6,3,10,1,7,5,1,2,5,6,6,5
1,18,55,北屯區,8,3,5,50,4,1,5,4,5,7,4,16,19,2,9,1,7,1,1,2,11,19,19,5
0,18,59,北屯區,8,3,5,50,14,9,5,4,5,7,4,17,43,3,10,1,7,15,1,2,4,43,43,4
1,19,13,霧峰區,8,3,5,50,3,1,5,4,5,7,1,16,8,2,9,3,7,5,1,2,12,8,8,21
0,19,14,西區,8,3,5,50,3,1,5,4,5,7,4,17,6,2,9,1,7,5,1,2,13,6,6,5
0,19,40,大雅區,8,4,5,60,14,9,5,4,5,7,4,12,23,2,9,1,7,9,1,2,11,23,23,22
0,19,58,西區,8,3,5,50,4,1,5,4,5,7,4,15,6,2,9,1,7,9,6,2,11,6,6,4
1,20,4,北屯區,8,1,5,50,4,1,5,4,5,7,1,16,6,3,10,1,7,9,1,2,2,6,6,21
0,20,10,大雅區,8,4,5,40,11,9,5,4,5,7,4,18,23,2,9,1,7,9,1,8,15,23,23,22
0,20,17,豐原區,8,3,5,50,14,12,5,4,5,7,4,17,23,2,9,1,7,9,1,2,11,23,23,22
0,20,19,清水區,8,3,5,30,14,9,5,4,5,7,4,16,19,3,10,1,7,1,1,2,8,19,19,19
1,20,29,龍井區,8,3,5,30,4,9,5,4,5,7,4,16,4,3,10,3,7,9,1,2,5,6,4,22
0,21,20,北屯區,8,3,5,50,3,1,5,4,5,7,4,16,6,3,10,1,7,6,1,2,12,6,6,5
0,22,12,西區,8,3,5,50,3,1,5,4,5,7,1,13,23,3,10,1,7,9,1,11,11,23,23,22
1,22,21,北屯區,8,3,5,50,3,1,5,4,5,7,4,16,43,2,9,1,7,6,1,2,12,43,43,21
0,22,45,大里區,8,3,5,50,3,1,5,4,5,7,1,12,3,2,9,1,7,15,1,2,14,3,3,5
1,22,47,北區,8,3,5,50,4,1,5,4,5,7,1,3,51,2,9,1,8,16,8,10,16,51,51,21
1,23,5,西屯區,8,3,5,50,3,1,5,4,5,7,4,17,26,2,9,3,7,9,1,2,11,26,26,22
0,23,18,北區,8,3,5,50,4,1,5,4,5,7,3,17,6,2,9,1,7,9,1,2,12,6,6,22
0,23,52,清水區,8,3,5,50,3,2,5,4,5,7,4,16,6,3,10,1,7,5,3,2,8,6,6,20
1,1,5,北屯區,8,3,5,50,14,9,5,4,5,7,4,17,19,2,9,1,7,9,1,2,12,44,19,21
0,2,6,南屯區,8,3,5,50,14,7,5,2,4,7,4,18,43,2,7,3,7,9,1,2,11,43,43,22
0,3,35,西屯區,8,3,5,50,4,9,5,4,5,7,1,23,42,2,9,3,7,6,3,2,1,42,42,22
1,6,20,南屯區,8,2,5,40,14,7,5,4,5,7,4,12,7,2,9,1,7,7,1,2,14,7,7,4
1,6,30,潭子區,8,2,5,40,3,1,5,4,5,7,4,17,16,2,9,1,7,9,1,2,11,16,16,22
0,7,10,梧棲區,8,1,5,50,4,1,5,4,5,7,1,17,23,3,10,1,7,9,1,2,11,23,23,12
1,7,16,太平區,8,1,5,50,3,1,5,4,5,7,4,16,6,2,7,1,7,5,1,2,14,6,6,5
0,7,18,北屯區,8,1,5,50,5,1,5,4,5,7,4,13,16,2,9,1,7,9,1,2,12,16,16,5
1,7,24,龍井區,8,1,5,40,4,2,5,4,5,7,2,17,23,2,9,3,7,9,1,2,11,23,23,22
0,7,29,西屯區,8,1,5,60,14,7,5,4,5,7,4,13,23,3,10,1,7,9,1,1,1,23,23,21
1,7,32,北屯區,8,1,5,50,14,7,5,4,5,7,4,13,23,2,9,1,7,9,1,2,1,23,23,21
0,7,34,龍井區,8,1,5,50,14,9,5,4,5,7,4,13,23,2,7,3,7,9,4,2,11,23,23,9
0,7,36,大雅區,8,1,5,40,14,8,5,4,5,7,4,18,23,2,9,1,7,9,1,2,15,23,23,21
0,7,50,北屯區,8,1,5,50,3,2,5,4,5,7,4,12,1,3,10,1,7,8,1,2,2,44,1,21
0,7,52,沙鹿區,8,1,5,50,4,1,5,4,5,7,1,17,10,3,10,1,7,11,1,2,15,10,10,20
0,7,53,潭子區,8,1,5,50,3,1,5,4,5,7,4,16,1,3,10,1,7,6,1,2,5,44,1,22
0,7,53,北區,8,1,5,50,3,1,5,4,5,7,4,16,6,2,9,1,7,5,1,2,14,6,6,22
0,7,59,太平區,8,1,5,50,4,1,5,4,5,7,4,15,6,3,10,1,7,9,1,2,11,6,6,4
0,8,2,潭子區,8,1,5,50,4,1,5,4,5,7,1,16,9,3,10,3,7,6,1,2,2,9,9,22
1,8,14,西屯區,8,1,5,40,14,8,5,4,5,7,4,17,6,2,9,1,7,9,8,2,16,6,6,21
1,8,23,西屯區,8,1,5,50,3,1,5,4,5,7,4,12,6,3,10,3,7,6,1,2,2,6,6,22
0,8,27,西屯區,8,1,5,50,5,2,5,4,5,7,1,12,7,2,9,3,7,7,1,2,13,7,7,22
0,8,40,神岡區,8,1,5,30,11,9,5,4,5,7,4,26,23,2,7,1,7,9,1,2,1,23,23,22
0,8,47,北屯區,8,1,5,50,4,1,5,4,5,7,1,16,10,3,10,1,7,11,1,2,12,10,10,22
0,8,47,大肚區,8,1,5,50,13,9,5,4,5,7,4,20,23,2,9,4,7,9,8,2,16,23,23,19
0,9,3,北區,8,1,5,50,14,9,5,4,5,7,4,16,19,3,10,1,7,1,1,2,8,19,19,22
0,9,10,清水區,8,1,5,40,14,8,5,4,5,7,4,29,43,3,10,1,7,9,1,2,1,43,43,21
0,9,25,潭子區,8,1,5,50,5,1,5,4,5,7,1,16,41,3,10,1,7,5,1,2,1,41,41,22
0,9,28,龍井區,8,1,5,30,3,2,5,4,5,7,4,17,6,3,10,3,7,9,1,2,8,23,6,22
0,9,29,潭子區,8,1,5,50,3,1,5,4,5,7,4,16,6,2,7,1,7,5,1,2,14,6,6,21
0,9,45,西屯區,8,1,5,40,4,2,5,4,5,7,1,13,16,2,8,1,7,9,1,2,11,16,16,21
0,9,45,大里區,8,1,5,50,3,1,5,4,5,7,3,17,6,2,1,3,7,5,8,11,16,6,6,22
1,10,4,后里區,8,1,5,40,4,1,5,4,5,3,4,15,6,2,9,1,7,9,1,2,12,6,6,4
1,10,19,太平區,8,1,5,50,4,1,5,4,5,7,4,15,6,2,9,1,7,9,1,2,12,6,6,4
1,10,31,北區,8,1,5,50,4,1,5,4,5,7,1,16,6,2,9,1,7,9,1,2,11,23,6,5
0,10,33,西區,8,1,5,50,4,1,5,4,5,3,4,15,6,3,10,1,7,9,1,2,6,6,6,21
0,10,48,大雅區,8,1,5,50,3,1,5,4,5,7,1,17,6,3,10,1,7,6,1,2,15,6,6,21
0,10,53,豐原區,8,1,5,60,3,2,5,4,5,7,2,17,43,3,10,1,7,9,1,2,15,43,43,4
1,10,55,新社區,8,1,5,40,11,13,5,4,5,1,4,26,23,1,9,1,7,9,1,2,12,23,23,5
0,11,14,大雅區,8,1,5,50,4,1,5,4,5,7,1,12,4,3,10,1,7,9,1,2,11,4,4,22
0,11,17,大里區,8,1,5,50,4,1,5,4,5,7,1,16,8,2,9,1,7,5,1,2,14,8,8,3
0,11,25,大里區,8,1,5,50,3,1,5,4,5,7,4,16,3,3,10,1,7,5,1,2,4,3,3,10
0,11,30,清水區,8,1,5,30,14,9,5,4,5,7,4,10,5,2,8,1,7,9,1,2,11,5,5,5
0,11,45,霧峰區,8,1,5,50,14,7,5,4,5,7,4,12,40,3,10,3,7,14,1,5,8,40,40,10
0,11,53,北屯區,8,1,5,50,14,8,5,4,5,7,4,17,37,3,10,1,7,9,1,2,15,37,37,21
0,12,0,西區,8,1,5,40,14,7,5,4,5,7,4,17,4,3,10,1,7,1,1,2,14,4,4,21
0,12,10,西屯區,8,1,5,50,4,1,5,4,5,7,2,3,15,3,10,1,7,5,1,2,1,15,15,21
0,12,11,南屯區,8,1,5,50,14,9,5,4,5,7,4,14,12,3,10,1,7,2,1,1,6,12,12,5
0,12,20,梧棲區,8,1,5,30,3,1,5,4,1,7,1,13,23,3,10,1,7,9,1,2,1,23,23,20
0,12,26,西屯區,8,1,5,50,3,1,5,4,5,7,4,17,10,3,10,1,7,11,1,2,4,10,10,21
1,12,35,神岡區,8,1,5,50,4,1,5,4,5,7,1,15,25,2,9,1,7,9,1,2,11,25,25,22
0,12,39,西屯區,8,1,5,50,14,9,5,4,5,7,4,12,43,3,10,3,7,11,1,2,13,43,43,22
0,12,45,沙鹿區,8,1,5,40,4,1,5,4,5,7,1,18,42,2,9,1,7,9,1,2,14,42,42,5
0,12,57,南屯區,8,1,5,50,15,9,5,4,5,7,4,18,23,2,9,1,7,9,4,3,11,23,23,12
0,13,11,西屯區,8,1,5,50,4,1,5,4,5,7,1,12,6,3,10,3,7,6,1,2,5,6,6,22
0,13,46,西屯區,8,1,5,50,14,9,5,4,5,7,4,17,7,3,10,1,7,8,1,1,12,7,7,21
0,13,51,西區,8,1,5,50,4,1,5,4,5,7,1,13,23,3,10,1,7,9,1,2,1,23,23,21
0,14,5,北屯區,8,1,5,50,3,2,5,4,5,7,4,17,16,2,9,1,7,9,1,2,14,16,16,21
0,14,9,清水區,8,1,5,30,3,2,5,3,5,7,4,18,9,2,9,3,7,6,1,3,12,9,9,20
0,14,13,南屯區,8,1,5,50,14,9,5,4,5,7,4,12,6,3,10,1,7,5,1,2,4,6,6,21
1,14,35,大甲區,8,1,5,50,3,1,5,4,5,7,4,14,12,3,10,1,7,2,1,2,7,12,12,4
0,14,46,太平區,8,1,5,50,14,9,5,4,5,7,4,16,6,3,10,1,7,5,3,2,11,6,6,5
0,14,47,西屯區,8,1,5,40,4,1,5,4,5,7,1,17,43,2,9,1,7,9,4,2,11,43,43,21
0,14,55,大里區,8,1,5,60,3,1,5,4,5,7,3,16,26,3,10,1,7,11,1,2,8,26,26,10
0,14,56,太平區,8,1,5,50,14,9,5,4,5,7,4,16,23,2,9,1,7,9,1,2,14,23,23,21
0,15,0,大甲區,8,1,5,30,15,9,5,4,5,7,4,11,5,3,10,1,7,5,1,2,4,5,5,21
1,15,15,西屯區,8,1,5,30,4,1,5,4,5,7,4,16,6,2,9,1,7,9,1,1,11,14,6,21
0,15,26,豐原區,8,1,5,30,5,9,5,4,5,7,4,16,6,3,10,3,7,5,1,2,5,6,6,22
0,15,41,太平區,8,1,5,50,3,13,5,4,5,7,4,18,21,2,8,1,7,15,6,8,14,21,21,21
0,15,43,后里區,8,1,5,50,4,1,5,4,5,7,1,16,43,3,10,1,7,6,1,2,6,43,43,21
0,15,50,大里區,8,1,5,30,4,1,5,4,5,3,4,16,6,3,10,1,7,6,1,2,5,6,6,18
1,15,52,西屯區,8,2,5,50,3,9,5,4,5,7,4,13,16,2,9,1,7,9,1,2,11,16,16,21
0,16,9,潭子區,8,1,5,30,11,9,5,4,5,5,4,10,5,3,10,1,7,9,1,2,8,5,5,22
0,16,15,潭子區,8,1,5,60,14,8,5,4,5,7,4,17,23,2,9,1,7,9,1,2,12,23,23,22
0,16,19,南屯區,8,1,5,50,4,1,5,4,5,7,4,13,16,2,8,1,7,9,1,2,11,16,16,20
0,16,23,西屯區,8,1,5,50,4,1,5,4,5,7,2,16,6,3,10,1,7,6,1,2,5,6,6,22
0,16,23,沙鹿區,8,1,5,30,4,1,5,4,5,7,4,15,6,2,9,2,7,9,1,2,12,6,6,20
1,16,28,梧棲區,8,1,5,50,4,1,5,4,5,7,4,16,6,2,6,1,7,5,1,2,5,6,6,21
0,16,35,大里區,8,1,5,50,14,22,5,4,5,7,4,29,42,2,8,1,7,3,1,2,14,42,42,22
0,16,40,大雅區,8,1,5,50,11,9,5,4,5,7,4,17,12,3,10,1,7,2,1,2,3,12,12,22
1,16,46,清水區,8,1,5,50,14,8,5,4,5,7,4,12,9,2,9,1,7,6,1,2,12,9,9,18
1,16,50,東勢區,8,1,5,30,3,1,5,4,5,7,4,11,17,2,9,1,7,9,1,2,14,17,17,9
1,16,56,大甲區,8,1,5,50,4,1,5,4,5,7,4,15,6,2,7,1,7,9,2,2,11,6,6,16
0,16,58,西區,8,1,5,50,4,1,5,4,5,7,1,12,42,2,9,1,7,9,1,2,14,42,42,21
0,17,0,大雅區,8,1,5,50,3,1,5,4,5,7,2,12,23,2,9,1,7,9,1,2,11,23,23,22
1,17,2,西區,8,1,5,50,3,1,5,4,5,7,1,13,23,2,9,1,7,9,1,2,11,23,23,22
0,17,2,北區,8,1,5,50,4,1,5,4,5,7,2,17,25,3,10,1,7,5,1,2,15,44,25,22
0,17,5,霧峰區,8,1,5,50,14,9,5,4,5,7,4,13,16,3,10,1,7,9,1,2,8,16,16,5
0,17,7,西屯區,8,2,5,50,4,2,5,4,5,7,2,12,17,3,10,1,7,9,1,2,5,17,17,21
0,17,11,豐原區,8,1,5,50,4,2,5,4,5,7,1,17,7,2,8,3,7,7,1,2,11,7,7,21
1,17,16,西屯區,8,1,5,50,14,9,5,4,5,7,4,12,19,2,3,1,7,1,1,2,1,19,19,22
0,17,21,南屯區,8,1,5,30,4,1,5,4,5,7,4,15,6,3,10,1,7,9,3,2,1,6,6,22
1,17,21,北屯區,8,2,5,50,5,1,5,4,5,7,4,16,6,2,9,1,7,5,1,2,12,6,6,21
0,17,22,大里區,8,1,5,50,11,9,5,4,5,7,4,12,2,2,8,3,7,9,1,2,14,2,2,21
1,17,32,南屯區,8,2,5,40,4,18,5,4,5,7,2,3,23,2,1,1,7,9,1,2,11,23,23,9
0,17,37,東區,8,2,5,50,4,1,5,4,5,7,2,13,16,3,10,1,7,9,1,2,5,16,16,5
0,17,56,梧棲區,8,1,5,50,4,1,5,4,5,7,1,17,23,2,9,1,7,5,1,2,11,23,23,9
0,17,58,北屯區,8,2,5,30,3,1,5,4,5,7,4,16,6,3,10,1,7,6,1,2,2,6,6,4
0,18,0,神岡區,8,1,5,50,14,9,5,4,5,7,4,17,42,2,9,1,7,9,1,2,1,42,42,12
0,18,10,霧峰區,8,2,5,50,4,1,5,4,5,7,4,16,8,3,10,3,7,5,1,2,11,8,8,21
0,18,30,大雅區,8,3,5,50,11,9,5,4,5,7,4,11,5,3,10,1,7,5,1,2,4,5,5,22
1,18,31,大甲區,8,3,5,50,3,2,5,4,5,7,1,3,51,2,9,4,8,16,8,1,16,51,51,20
1,18,42,豐原區,8,3,5,50,3,1,5,4,5,7,4,17,6,2,9,2,7,5,8,2,16,6,6,22
0,18,50,豐原區,8,3,5,50,5,9,5,4,5,7,4,17,23,2,9,3,7,9,1,2,11,23,23,22
1,19,9,沙鹿區,8,3,5,50,4,1,5,4,5,7,4,15,6,2,9,1,7,9,1,2,11,6,6,18
0,19,45,西屯區,8,3,5,50,14,9,5,4,5,7,4,16,10,3,10,1,7,11,1,2,4,10,10,21
1,21,2,神岡區,7,3,5,30,3,2,5,4,5,7,4,3,23,3,10,1,7,9,1,2,11,23,23,12
0,21,4,南屯區,8,1,5,40,14,8,5,4,5,7,4,29,23,2,9,1,7,9,1,2,14,23,23,22
1,21,20,神岡區,7,3,5,50,4,1,5,4,5,7,1,17,25,3,10,1,7,9,1,2,1,25,25,12
1,21,34,西屯區,8,1,5,50,4,2,5,4,5,7,1,16,23,3,10,1,7,9,1,2,1,23,23,21
0,21,52,西區,8,3,5,50,14,9,5,4,5,7,4,16,42,3,10,1,7,6,1,2,2,42,42,22
0,22,20,沙鹿區,8,3,5,50,4,1,5,4,5,7,3,15,6,2,9,1,7,9,1,2,12,6,6,3
1,23,11,后里區,8,3,5,50,4,1,5,4,5,7,3,16,6,2,5,3,7,9,1,2,14,6,6,21
0,23,26,東區,8,3,5,50,4,1,5,4,5,7,2,16,6,3,10,1,7,5,1,2,5,6,6,5
1,0,26,南區,8,3,5,50,4,1,5,4,5,7,4,15,6,2,9,1,7,9,1,2,11,6,6,22
0,1,32,南屯區,8,3,5,50,14,8,5,4,5,7,4,12,7,3,10,1,7,8,1,2,6,7,7,22
0,6,28,北區,8,1,5,50,4,1,5,4,5,7,1,15,25,3,10,1,7,9,1,2,5,25,25,10
0,6,48,太平區,8,1,5,50,4,1,5,4,5,7,1,16,6,3,10,1,7,6,1,2,2,6,6,5
0,6,57,太平區,8,1,5,30,5,1,5,4,5,7,4,16,6,3,10,1,7,5,1,2,11,6,6,20
0,7,0,霧峰區,8,1,5,30,11,9,5,4,5,7,4,17,23,3,10,1,7,9,6,2,7,23,23,22
0,7,18,西屯區,8,1,5,1,14,8,5,4,5,7,4,16,19,3,10,1,7,1,1,2,5,19,19,21
1,7,20,南區,8,1,5,30,3,1,5,4,5,7,4,16,6,2,8,1,7,5,1,2,11,6,6,22
0,7,23,清水區,8,1,5,50,4,9,5,4,5,7,1,13,23,3,10,1,7,9,1,3,11,23,23,5
0,7,25,大里區,8,1,8,40,14,7,5,4,5,7,4,12,2,2,9,1,7,9,1,2,12,2,2,9
0,7,33,太平區,8,1,5,50,3,1,5,4,5,7,4,16,26,2,9,1,7,5,1,2,14,26,26,9
0,7,35,大甲區,8,1,5,50,4,1,5,4,5,7,4,15,6,3,10,1,7,9,1,2,1,6,6,21
0,7,43,北屯區,8,1,5,50,14,9,5,4,5,7,4,12,7,2,9,1,7,7,1,2,14,7,7,22
0,7,54,北屯區,8,1,5,50,4,1,5,4,5,7,2,2,15,3,10,1,7,5,1,2,1,15,15,5
0,8,4,太平區,8,1,5,50,3,1,5,4,5,7,1,12,1,3,10,1,7,4,1,2,12,1,1,4
0,8,6,西屯區,8,1,5,40,15,8,5,4,5,7,4,16,26,3,10,1,7,5,1,2,1,26,26,4
1,8,16,北區,8,1,5,50,14,7,5,4,5,7,4,13,23,2,9,1,7,9,1,2,11,23,23,5
1,8,21,中區,8,1,5,50,14,7,5,4,5,7,4,13,23,2,9,1,7,9,1,2,11,23,23,4
0,8,35,后里區,8,1,5,30,14,9,5,4,5,7,4,14,12,3,10,1,7,2,1,1,3,12,12,21
0,8,48,北區,8,1,5,50,4,2,5,4,5,7,1,16,26,3,10,1,7,5,1,2,12,26,26,22
0,8,55,西屯區,8,1,5,50,4,4,5,4,5,7,2,13,23,3,10,1,7,9,1,2,11,23,23,22
1,8,59,后里區,8,1,5,50,4,1,5,4,5,7,3,16,6,2,9,1,7,9,1,2,13,6,6,21
0,9,12,大里區,8,1,5,50,4,1,5,4,5,7,4,16,26,2,9,1,7,15,8,2,16,26,26,22
0,9,14,太平區,8,1,5,50,14,13,5,4,5,7,4,17,40,3,10,1,7,15,1,2,4,40,40,5
0,9,26,烏日區,8,1,5,30,14,9,5,4,5,7,4,18,23,2,9,1,7,9,1,2,14,23,23,22
1,9,35,北區,8,1,5,50,14,9,5,4,5,7,4,13,23,2,9,1,7,9,1,2,14,23,23,5
1,9,40,大里區,8,1,5,50,14,7,5,4,5,7,4,16,11,2,9,1,7,11,1,2,11,11,11,19
0,9,43,西屯區,8,1,5,40,14,8,5,4,5,7,4,17,43,2,9,1,7,9,3,2,15,43,43,22
0,9,50,大甲區,8,1,5,50,4,1,5,4,5,7,1,16,9,3,10,1,7,6,1,2,5,9,9,21
1,9,52,西屯區,8,1,5,50,14,7,5,4,5,7,4,16,17,2,9,1,7,9,1,2,14,17,17,21
1,9,56,太平區,7,1,5,50,15,9,5,4,5,7,4,18,42,2,9,1,7,9,3,2,12,42,42,5
0,10,8,西區,8,1,5,50,4,1,5,4,5,7,1,12,26,2,9,1,7,9,1,2,2,26,26,5
0,10,31,西屯區,8,1,5,50,3,1,5,4,5,7,4,17,43,2,9,1,7,6,8,1,16,43,43,22
0,10,50,大里區,8,1,5,50,3,1,5,4,5,7,1,29,42,2,8,1,7,6,1,2,11,42,42,12
0,10,53,清水區,8,1,5,40,14,7,5,4,5,7,4,12,7,3,10,1,7,7,1,2,4,7,7,20
1,11,0,南屯區,8,1,5,50,14,9,5,4,5,7,4,12,19,2,9,3,7,1,1,2,14,19,19,12
1,11,6,烏日區,8,1,5,60,3,1,5,4,5,7,4,12,7,3,10,1,7,8,1,2,2,7,7,22
1,11,15,大里區,8,1,5,50,4,1,5,4,5,7,1,16,6,2,9,1,7,5,1,2,12,6,6,18
1,11,27,神岡區,8,1,5,50,4,1,5,4,5,7,1,16,6,2,9,1,7,5,1,2,12,6,6,22
0,11,33,豐原區,8,1,5,50,4,1,5,4,5,7,4,17,23,3,10,1,7,9,1,2,2,23,23,22
1,11,37,西區,8,1,5,50,4,1,5,4,5,7,4,15,6,2,9,1,7,9,1,2,12,6,6,4
0,11,54,沙鹿區,8,1,5,50,3,1,5,4,5,7,4,16,17,3,10,1,7,4,1,2,13,17,17,21
1,12,10,神岡區,8,1,5,50,14,9,5,4,5,7,4,11,6,2,9,1,7,5,1,2,12,6,6,21
0,12,26,西區,8,1,5,40,4,4,5,4,5,7,1,13,23,2,9,1,7,9,1,2,11,23,23,21
0,12,35,南區,8,1,5,50,3,1,5,4,5,7,4,17,7,2,9,1,7,8,1,2,12,7,7,22
0,12,45,南屯區,8,1,5,30,4,1,5,4,5,7,4,15,6,2,9,3,7,9,1,2,12,6,6,12
0,12,55,西屯區,8,1,5,50,4,1,5,1,5,7,4,15,6,2,8,3,7,9,1,2,12,6,6,21
0,13,18,西區,8,1,5,50,14,8,5,4,5,7,4,13,23,2,9,1,7,9,3,2,11,23,23,22
1,13,19,霧峰區,8,1,5,50,4,1,5,4,5,7,4,16,6,2,9,1,7,9,1,2,11,6,6,22
0,13,19,梧棲區,8,1,5,50,3,2,5,4,5,7,4,13,23,3,10,1,7,9,1,2,1,23,23,9
0,13,36,西屯區,8,1,5,50,4,1,5,4,5,7,4,12,7,2,9,3,7,9,1,2,11,44,7,22
0,13,37,西屯區,8,1,5,40,4,1,5,4,5,7,1,16,23,2,8,1,7,9,1,2,11,23,23,4
0,13,54,豐原區,8,1,5,50,4,2,5,4,5,7,1,17,8,3,10,3,7,5,1,2,11,8,8,21
0,14,0,梧棲區,8,1,5,40,14,8,5,4,5,7,1,17,22,2,8,1,7,9,3,2,12,22,22,20
0,14,2,南屯區,8,1,5,50,4,1,5,4,5,7,4,15,6,2,9,1,7,9,1,2,11,6,6,18
1,14,10,潭子區,8,1,5,50,11,9,5,4,5,7,4,26,23,2,9,1,7,9,1,2,8,23,23,22
0,14,25,霧峰區,8,1,5,70,4,1,5,4,5,7,4,16,6,3,10,1,7,6,1,2,4,6,6,18
0,14,44,大肚區,8,1,5,30,14,9,5,4,5,7,4,14,42,3,10,3,7,2,1,2,15,42,42,22
0,14,49,北屯區,8,1,5,50,4,1,5,4,5,7,2,16,42,2,9,1,7,10,1,2,12,42,42,22
0,14,52,龍井區,7,1,5,30,4,1,5,4,5,7,4,15,6,3,10,1,7,9,1,2,5,6,6,2
0,15,18,南屯區,8,1,5,50,3,1,5,4,5,7,4,12,6,3,10,1,7,6,1,2,2,6,6,22
0,15,20,沙鹿區,8,1,5,50,3,2,5,4,5,7,2,10,4,3,10,1,7,9,6,2,11,4,4,20
0,15,34,大甲區,8,1,3,50,14,2,5,4,5,7,4,12,67,3,10,1,7,9,1,2,2,67,67,4
0,15,45,大安區,8,1,5,50,4,1,5,4,5,7,3,15,6,3,10,1,7,9,1,2,5,6,6,10
0,16,0,沙鹿區,8,1,5,50,14,9,5,4,5,7,4,17,23,3,10,1,7,9,1,2,5,23,23,2
0,16,7,沙鹿區,8,1,5,50,12,8,5,4,5,7,4,25,22,2,9,1,7,9,1,2,1,22,22,20
0,16,10,清水區,8,1,5,30,14,9,5,4,5,7,4,29,67,2,9,3,7,9,1,2,14,23,67,21
0,16,18,西屯區,8,1,5,50,14,9,5,4,5,7,4,13,16,2,8,1,7,9,1,2,11,16,16,22
0,16,33,西區,8,1,5,50,4,2,5,4,5,7,1,16,26,3,10,1,7,11,1,2,5,26,26,4
0,16,38,大肚區,8,1,5,50,14,9,5,4,5,7,4,14,12,3,10,3,7,2,1,2,6,12,12,22
0,16,50,梧棲區,8,1,5,50,4,2,5,4,5,7,4,16,6,2,9,1,7,5,1,2,11,6,6,5
0,17,0,南區,8,1,5,40,14,8,5,4,5,7,4,12,23,2,9,1,7,9,8,2,16,23,23,22
0,17,5,清水區,8,1,5,60,3,2,5,4,5,7,4,17,26,3,10,1,7,6,1,2,15,26,26,10
0,17,14,東區,8,1,5,50,4,2,5,4,5,7,1,13,23,2,9,1,7,9,1,2,11,23,23,18
0,17,19,西屯區,8,1,5,40,3,1,5,4,5,7,4,12,43,3,10,3,7,6,1,2,6,43,43,22
1,17,22,梧棲區,8,1,5,30,4,1,5,4,5,7,4,15,6,2,9,1,7,9,1,2,14,6,6,4
0,17,31,太平區,8,1,5,30,4,1,5,4,5,7,4,15,6,3,10,1,7,9,1,2,12,6,6,21
0,17,32,大甲區,8,1,5,50,4,1,5,4,5,7,1,16,8,3,10,1,7,5,1,2,2,8,8,21
0,17,37,南屯區,8,1,5,30,4,9,5,4,5,7,4,16,6,3,10,1,7,5,1,2,8,6,6,22
0,17,43,西屯區,8,1,5,50,3,1,5,4,5,7,1,12,7,3,10,1,7,8,1,2,5,7,7,22
0,17,55,北屯區,8,3,5,50,3,1,5,4,5,7,4,16,6,3,10,1,7,6,1,2,2,6,6,4
1,17,55,大甲區,8,2,5,50,3,2,5,4,5,7,4,17,19,2,9,1,7,1,1,2,11,19,19,9
0,17,57,南區,8,1,5,50,4,2,5,4,5,7,1,17,17,3,10,1,7,9,1,2,2,17,17,22
0,18,0,北區,8,1,5,50,14,8,5,4,5,7,4,17,23,2,9,1,7,9,1,2,12,23,23,21
